bin	seqname	contigLen	totalAvgDepth	contig_%GC
bin.442	Contig78960902	5028.0	5.2	54
bin.442	Contig86212914	20821.0	14.9	47
bin.442	Contig86212916	98981.0	13.9	52
bin.442	Contig93700123	189391.0	14.2	51
bin.442	Contig100607252	5268.0	6.9	50
bin.442	Contig108955768	40901.0	14.0	53
bin.442	Contig108955770	110621.0	14.1	51
bin.442	Contig108955771	108240.0	14.4	49
bin.442	Contig116333044	97852.0	14.4	51
bin.442	Contig152342282	5719.0	7.6	52
bin.310	Contig1817390	6319.0	8.9	66
bin.310	Contig1822791	6437.0	8.4	60
bin.310	Contig5804335	9151.0	9.6	63
bin.310	Contig6513138	5775.0	9.5	65
bin.310	Contig11689536	7854.0	7.7	64
bin.310	Contig13408321	8691.0	8.6	62
bin.310	Contig14174171	5109.0	7.8	63
bin.310	Contig20503763	5968.0	9.3	63
bin.310	Contig20574626	7551.0	10.3	65
bin.310	Contig21198682	5773.0	9.0	64
bin.310	Contig25162365	5437.0	9.2	64
bin.310	Contig25336891	6979.0	8.1	61
bin.310	Contig27160808	7563.0	8.4	64
bin.310	Contig27319068	5448.0	9.2	63
bin.310	Contig30531432	5491.0	8.9	64
bin.310	Contig30602758	8106.0	8.1	64
bin.310	Contig31385315	6169.0	9.2	63
bin.310	Contig31862031	8134.0	7.2	66
bin.310	Contig31998860	5232.0	8.1	64
bin.310	Contig32257108	5760.0	7.6	63
bin.310	Contig34729820	9358.0	8.3	64
bin.310	Contig38478001	5980.0	9.6	64
bin.310	Contig41751597	6260.0	8.3	67
bin.310	Contig45288710	5095.0	7.7	63
bin.310	Contig45955209	5596.0	9.4	64
bin.310	Contig46039422	9109.0	10.8	62
bin.310	Contig46149676	5099.0	9.6	62
bin.310	Contig50697605	10697.0	9.4	64
bin.310	Contig52142420	6543.0	8.8	65
bin.310	Contig53543160	16900.0	8.0	62
bin.310	Contig55269455	5358.0	8.5	65
bin.310	Contig58379113	6721.0	8.3	66
bin.310	Contig58711972	7260.0	10.7	62
bin.310	Contig63162962	7623.0	7.0	63
bin.310	Contig63274917	6572.0	8.2	65
bin.310	Contig64024048	5051.0	10.1	63
bin.310	Contig65282162	8041.0	9.1	63
bin.310	Contig65829728	6754.0	8.2	62
bin.310	Contig66066707	8111.0	9.0	64
bin.310	Contig66671269	10645.0	10.9	62
bin.310	Contig68312648	5121.0	7.9	64
bin.310	Contig68714747	9655.0	8.6	64
bin.310	Contig69587361	6660.0	8.9	64
bin.310	Contig69877194	6564.0	8.7	64
bin.310	Contig70848471	7642.0	8.4	63
bin.310	Contig74207316	9930.0	7.4	62
bin.310	Contig74571534	5526.0	10.3	63
bin.310	Contig79132497	5868.0	10.7	64
bin.310	Contig79481460	9815.0	8.0	63
bin.310	Contig79979020	7830.0	8.8	63
bin.310	Contig80270671	5518.0	9.8	63
bin.310	Contig83185434	5694.0	7.7	62
bin.310	Contig83599178	5447.0	9.5	65
bin.310	Contig83633583	17851.0	8.3	63
bin.310	Contig84610537	8010.0	8.9	63
bin.310	Contig88433109	6165.0	8.7	64
bin.310	Contig90965333	8717.0	9.6	65
bin.310	Contig91637352	6126.0	10.4	66
bin.310	Contig94675429	7202.0	7.8	60
bin.310	Contig94965881	7847.0	8.3	63
bin.310	Contig100664569	5519.0	6.7	63
bin.310	Contig102218194	6815.0	9.7	63
bin.310	Contig105612211	6843.0	9.9	63
bin.310	Contig106831264	6017.0	8.7	64
bin.310	Contig109676135	8642.0	9.7	63
bin.310	Contig110396654	7823.0	7.4	64
bin.310	Contig113455022	6563.0	10.6	64
bin.310	Contig113774909	6290.0	9.2	66
bin.310	Contig114358660	8440.0	10.0	65
bin.310	Contig114451200	6282.0	9.2	64
bin.310	Contig115091275	7855.0	8.9	63
bin.310	Contig116125177	6672.0	7.7	63
bin.310	Contig117910434	7915.0	7.8	63
bin.310	Contig118430262	8389.0	8.7	62
bin.310	Contig118798687	8006.0	10.8	62
bin.310	Contig120124094	6988.0	8.6	63
bin.310	Contig120328807	5367.0	8.9	64
bin.310	Contig120332824	5955.0	10.0	63
bin.310	Contig120667915	5257.0	10.7	64
bin.310	Contig122179276	7725.0	9.0	62
bin.310	Contig122723778	5032.0	12.4	60
bin.310	Contig127345822	6306.0	9.8	64
bin.310	Contig128186658	6184.0	8.1	65
bin.310	Contig129400435	5231.0	8.1	63
bin.310	Contig129895413	5845.0	9.2	65
bin.310	Contig131086540	6380.0	8.8	64
bin.310	Contig131255962	5588.0	10.3	63
bin.310	Contig131680275	5368.0	6.9	61
bin.310	Contig132152891	5867.0	9.9	65
bin.310	Contig132608611	7869.0	8.9	62
bin.310	Contig133325120	7141.0	9.1	64
bin.310	Contig133325121	7497.0	9.3	65
bin.310	Contig134121576	10089.0	9.8	63
bin.310	Contig134511187	5162.0	8.9	64
bin.310	Contig134785221	5168.0	10.4	62
bin.310	Contig136621012	5850.0	7.9	64
bin.310	Contig137403173	5194.0	8.8	64
bin.310	Contig137562444	7635.0	8.0	64
bin.310	Contig138871307	5066.0	7.6	64
bin.310	Contig139960837	9212.0	8.3	64
bin.310	Contig139997641	5964.0	9.6	64
bin.310	Contig140089512	8461.0	8.0	61
bin.310	Contig141199516	9898.0	8.6	64
bin.310	Contig141408310	6120.0	8.3	63
bin.310	Contig141445027	7024.0	8.0	63
bin.310	Contig142937590	6759.0	8.3	63
bin.310	Contig146109197	10055.0	9.5	64
bin.310	Contig146600816	5308.0	10.2	64
bin.310	Contig148239142	12325.0	8.7	63
bin.310	Contig148256905	5009.0	8.5	65
bin.310	Contig148287732	6572.0	9.8	65
bin.310	Contig148287733	10248.0	8.7	63
bin.310	Contig148843154	5033.0	9.0	66
bin.310	Contig150102787	5275.0	6.5	65
bin.310	Contig150176904	10044.0	7.6	63
bin.310	Contig150381121	5080.0	9.0	61
bin.310	Contig150462478	9884.0	8.5	63
bin.310	Contig150462479	7130.0	8.8	62
bin.310	Contig150825456	5589.0	11.2	64
bin.310	Contig151382937	5849.0	8.2	64
bin.310	Contig152243303	5239.0	7.4	61
bin.310	Contig152895303	5314.0	10.2	64
bin.310	Contig152944811	5253.0	8.7	64
bin.310	Contig153081464	10266.0	9.8	62
bin.310	Contig153729376	5971.0	8.3	64
bin.310	Contig154260361	6622.0	8.3	64
bin.310	Contig154749538	5159.0	9.3	63
bin.310	Contig155265569	7993.0	10.2	63
bin.172	Contig116894	5008.0	5.9	57
bin.172	Contig1929832	7127.0	6.2	55
bin.172	Contig9345632	7496.0	8.5	58
bin.172	Contig11253475	5246.0	6.9	58
bin.172	Contig15958025	5509.0	6.5	57
bin.172	Contig17202192	5141.0	6.6	59
bin.172	Contig17385956	7032.0	6.2	60
bin.172	Contig17982141	7676.0	6.7	59
bin.172	Contig23379446	8376.0	6.6	54
bin.172	Contig23820891	7449.0	6.7	57
bin.172	Contig28939847	5093.0	6.7	56
bin.172	Contig29935162	5343.0	6.7	57
bin.172	Contig30493071	7100.0	7.8	57
bin.172	Contig32766856	9204.0	6.1	59
bin.172	Contig34900064	5423.0	5.9	60
bin.172	Contig35625764	6537.0	6.8	57
bin.172	Contig36203465	5792.0	6.1	56
bin.172	Contig40817718	5901.0	5.9	55
bin.172	Contig40983182	5048.0	6.7	57
bin.172	Contig42386913	5409.0	6.5	56
bin.172	Contig43560016	6148.0	6.1	56
bin.172	Contig44085789	6426.0	6.0	59
bin.172	Contig45250114	10598.0	6.0	57
bin.172	Contig45749560	5372.0	6.4	56
bin.172	Contig47836910	7634.0	7.1	57
bin.172	Contig49290302	5442.0	5.9	56
bin.172	Contig55029352	5296.0	6.4	57
bin.172	Contig60917668	7219.0	6.4	56
bin.172	Contig61024343	6522.0	5.6	56
bin.172	Contig62835865	5496.0	5.3	57
bin.172	Contig64092084	8009.0	5.8	57
bin.172	Contig64559858	5534.0	6.9	58
bin.172	Contig69173849	5322.0	7.3	55
bin.172	Contig75192893	5660.0	6.3	58
bin.172	Contig76830713	6851.0	6.9	56
bin.172	Contig78514859	7438.0	6.2	60
bin.172	Contig79350029	5235.0	6.4	55
bin.172	Contig79666632	6833.0	6.6	55
bin.172	Contig80752449	5075.0	6.9	58
bin.172	Contig80798172	6587.0	6.0	58
bin.172	Contig82375760	5875.0	6.5	56
bin.172	Contig82594073	5966.0	4.9	56
bin.172	Contig82795487	8330.0	6.3	58
bin.172	Contig83823133	17643.0	5.8	56
bin.172	Contig84035642	5998.0	6.8	56
bin.172	Contig85612269	5306.0	6.1	56
bin.172	Contig86680084	6869.0	5.9	57
bin.172	Contig89051611	5709.0	6.8	58
bin.172	Contig91243433	5468.0	6.0	56
bin.172	Contig92233475	6249.0	7.4	56
bin.172	Contig99710720	8197.0	5.9	55
bin.172	Contig100256590	5359.0	6.5	58
bin.172	Contig103446533	7490.0	6.3	58
bin.172	Contig103998827	7175.0	7.4	54
bin.172	Contig104734252	7726.0	6.2	57
bin.172	Contig107320983	7078.0	5.6	59
bin.172	Contig107894143	5707.0	7.0	58
bin.172	Contig108696212	8673.0	6.2	56
bin.172	Contig109664357	9406.0	11.3	56
bin.172	Contig109729732	7342.0	6.0	58
bin.172	Contig110024402	6979.0	6.9	57
bin.172	Contig112857008	6471.0	6.8	54
bin.172	Contig113111139	6134.0	6.0	57
bin.172	Contig113917394	9012.0	6.0	56
bin.172	Contig114735508	6828.0	6.9	57
bin.172	Contig115021330	12094.0	5.5	56
bin.172	Contig115812044	5007.0	6.8	57
bin.172	Contig116963576	8482.0	5.7	56
bin.172	Contig117350782	8875.0	6.7	57
bin.172	Contig118156989	6964.0	6.7	57
bin.172	Contig119687879	5143.0	5.9	57
bin.172	Contig119693727	8246.0	7.6	58
bin.172	Contig121229359	5704.0	6.6	56
bin.172	Contig122843802	5275.0	7.3	54
bin.172	Contig124336018	6843.0	5.3	58
bin.172	Contig124587686	5007.0	5.6	58
bin.172	Contig125338388	5001.0	6.7	57
bin.172	Contig127813946	5208.0	6.4	55
bin.172	Contig128000801	39747.0	7.6	57
bin.172	Contig128000802	16645.0	7.1	56
bin.172	Contig128156733	6777.0	7.2	59
bin.172	Contig128156734	5428.0	6.1	59
bin.172	Contig129768477	5448.0	6.5	56
bin.172	Contig129823031	5349.0	7.6	55
bin.172	Contig130094608	5843.0	6.4	57
bin.172	Contig130922706	6286.0	6.1	56
bin.172	Contig131443521	5311.0	6.5	57
bin.172	Contig131449557	5758.0	6.7	55
bin.172	Contig131698090	6709.0	6.4	54
bin.172	Contig132444497	8748.0	6.4	55
bin.172	Contig132742363	6190.0	5.5	55
bin.172	Contig134261421	5821.0	6.3	57
bin.172	Contig137403196	9660.0	6.2	56
bin.172	Contig139483273	6076.0	7.0	59
bin.172	Contig139765527	5441.0	6.4	56
bin.172	Contig140886513	5192.0	6.5	57
bin.172	Contig141948290	6435.0	7.4	57
bin.172	Contig143099102	10572.0	5.9	56
bin.172	Contig143664023	9950.0	5.5	56
bin.172	Contig143668969	6690.0	6.1	57
bin.172	Contig143885769	8895.0	7.2	58
bin.172	Contig143885773	5192.0	5.3	57
bin.172	Contig144265698	6311.0	6.9	57
bin.172	Contig144327031	7375.0	5.7	59
bin.172	Contig144627874	6476.0	6.4	55
bin.172	Contig144836919	5154.0	6.4	56
bin.172	Contig145808519	6093.0	6.4	55
bin.172	Contig146348941	5298.0	7.4	56
bin.172	Contig146496395	7256.0	6.2	56
bin.172	Contig147055990	7769.0	7.0	58
bin.172	Contig147111365	8098.0	6.3	58
bin.172	Contig147253842	5113.0	5.8	58
bin.172	Contig147720811	6962.0	5.6	56
bin.172	Contig147813534	5512.0	5.9	58
bin.172	Contig149152035	5301.0	6.4	58
bin.172	Contig149164408	7296.0	6.4	59
bin.172	Contig149503700	6209.0	6.8	58
bin.172	Contig149602449	10349.0	6.8	56
bin.172	Contig149614750	6057.0	5.8	56
bin.172	Contig150023002	6601.0	7.3	58
bin.172	Contig150765544	5358.0	6.8	54
bin.172	Contig151184558	5574.0	5.7	57
bin.172	Contig151871666	5724.0	5.1	58
bin.172	Contig152435458	6773.0	5.0	58
bin.172	Contig152715086	6658.0	5.6	57
bin.172	Contig152789754	5329.0	7.5	56
bin.172	Contig154905119	5674.0	6.9	56
bin.172	Contig155526410	8409.0	5.7	56
bin.172	Contig156242685	5599.0	5.2	57
bin.172	Contig156542967	9407.0	6.9	57
bin.172	Contig156604743	6157.0	5.9	57
bin.080	Contig118345715	32578.0	25.5	36
bin.080	Contig118345716	160253.0	25.5	36
bin.080	Contig118345719	10151.0	28.6	34
bin.083	Contig133367609	437781.0	20.8	39
bin.353	Contig1207180	8503.0	15.8	58
bin.353	Contig3826386	5792.0	16.7	61
bin.353	Contig6368207	6265.0	16.2	59
bin.353	Contig7942028	5012.0	15.7	57
bin.353	Contig9302071	6426.0	13.7	58
bin.353	Contig9716040	5943.0	14.7	57
bin.353	Contig10157581	12560.0	17.1	58
bin.353	Contig11325146	5628.0	15.1	60
bin.353	Contig11592583	5371.0	15.6	60
bin.353	Contig17293955	5023.0	15.4	58
bin.353	Contig18897653	5476.0	14.9	59
bin.353	Contig25173924	12355.0	16.5	59
bin.353	Contig25894311	8465.0	14.2	58
bin.353	Contig26626921	7076.0	14.4	59
bin.353	Contig29694420	6105.0	14.3	58
bin.353	Contig30460378	7117.0	14.0	59
bin.353	Contig33051876	5629.0	13.7	59
bin.353	Contig34477842	6390.0	15.5	61
bin.353	Contig38351273	6016.0	16.8	58
bin.353	Contig39073720	10360.0	12.7	58
bin.353	Contig41420344	7991.0	14.6	58
bin.353	Contig42378435	8500.0	16.1	57
bin.353	Contig43719155	6021.0	14.4	60
bin.353	Contig45505075	9897.0	16.0	57
bin.353	Contig47803520	7835.0	15.5	58
bin.353	Contig51756051	8042.0	14.6	58
bin.353	Contig63387672	7854.0	14.4	59
bin.353	Contig64633708	5119.0	16.2	57
bin.353	Contig67214159	6272.0	13.6	60
bin.353	Contig71024879	9938.0	15.3	59
bin.353	Contig72970708	7310.0	15.7	58
bin.353	Contig77120976	7611.0	16.5	58
bin.353	Contig81807476	13490.0	15.1	60
bin.353	Contig93288074	5153.0	16.5	60
bin.353	Contig94361632	12426.0	15.0	58
bin.353	Contig95688225	5957.0	15.4	59
bin.353	Contig99275199	6886.0	14.5	60
bin.353	Contig102500296	6211.0	17.1	57
bin.353	Contig104269786	5530.0	15.9	59
bin.353	Contig108011416	5299.0	14.2	60
bin.353	Contig109469892	6875.0	15.2	60
bin.353	Contig109599474	5574.0	16.1	60
bin.353	Contig113182445	6752.0	13.8	59
bin.353	Contig113484603	5092.0	15.0	59
bin.353	Contig113603057	7956.0	11.2	59
bin.353	Contig119079215	6992.0	15.6	59
bin.353	Contig123035539	8781.0	17.8	58
bin.353	Contig125638652	7320.0	14.5	58
bin.353	Contig130548048	8741.0	15.6	58
bin.353	Contig130548053	6274.0	17.0	58
bin.353	Contig132353973	7980.0	15.5	59
bin.353	Contig132353976	7781.0	15.3	59
bin.353	Contig132687476	5338.0	15.0	59
bin.353	Contig132723966	9135.0	15.5	59
bin.353	Contig134030247	6955.0	14.2	58
bin.353	Contig135041783	5011.0	17.2	57
bin.353	Contig136443734	17883.0	15.1	59
bin.353	Contig137007980	11610.0	15.0	59
bin.353	Contig142526062	5044.0	15.1	57
bin.353	Contig142820578	6520.0	15.8	59
bin.353	Contig144481233	5708.0	15.3	58
bin.353	Contig146896307	7191.0	17.4	58
bin.353	Contig146944302	7773.0	14.9	60
bin.353	Contig147629506	9216.0	14.9	58
bin.353	Contig151989181	9188.0	14.3	57
bin.353	Contig155532667	5604.0	16.8	57
bin.353	Contig156336250	5090.0	14.0	58
bin.353	Contig124611431	10784.0	7.1	62
bin.353	Contig142452375	6144.0	14.8	60
bin.353	Contig51438869	6639.0	16.8	58
bin.353	Contig11684141	5037.0	5.6	59
bin.353	Contig13554999	5329.0	12.0	34
bin.353	Contig102734855	10345.0	5.8	58
bin.353	Contig127693400	5077.0	10.2	57
bin.343	Contig7479584	5135.0	4.9	41
bin.343	Contig8952650	6590.0	6.0	41
bin.343	Contig11161727	8387.0	5.8	42
bin.343	Contig14703875	8526.0	5.6	41
bin.343	Contig19152323	8422.0	5.6	40
bin.343	Contig21649720	6294.0	6.3	41
bin.343	Contig21872949	8192.0	5.6	42
bin.343	Contig24465433	5931.0	6.2	40
bin.343	Contig27929902	5973.0	5.2	40
bin.343	Contig29459192	8535.0	5.9	41
bin.343	Contig35307779	14469.0	6.0	41
bin.343	Contig36584528	5388.0	5.4	42
bin.343	Contig43576778	6124.0	4.8	40
bin.343	Contig52543456	5926.0	4.9	43
bin.343	Contig54325330	7038.0	5.1	40
bin.343	Contig55353417	6878.0	5.4	42
bin.343	Contig63657963	6477.0	6.1	40
bin.343	Contig75358566	5120.0	6.2	42
bin.343	Contig75358567	6339.0	6.0	40
bin.343	Contig77463933	8465.0	6.0	40
bin.343	Contig78160453	7545.0	6.0	43
bin.343	Contig78926529	7966.0	6.1	41
bin.343	Contig78926530	7499.0	5.9	38
bin.343	Contig81193436	8658.0	5.8	40
bin.343	Contig84127789	5398.0	5.6	40
bin.343	Contig85399904	5719.0	6.5	43
bin.343	Contig87140206	5128.0	6.0	43
bin.343	Contig87232400	5766.0	5.7	41
bin.343	Contig87630684	5765.0	5.3	41
bin.343	Contig87907855	5014.0	5.8	40
bin.343	Contig89375531	5638.0	6.1	42
bin.343	Contig89375537	6989.0	5.8	40
bin.343	Contig89502918	8740.0	5.7	40
bin.343	Contig92923092	5010.0	5.2	42
bin.343	Contig93189625	7122.0	6.1	42
bin.343	Contig96565743	7961.0	5.9	40
bin.343	Contig100746566	16047.0	5.8	41
bin.343	Contig107911061	5137.0	4.9	39
bin.343	Contig113040221	6235.0	4.9	40
bin.343	Contig114037469	5471.0	5.7	42
bin.343	Contig114332733	5434.0	6.9	41
bin.343	Contig116238030	5315.0	6.4	40
bin.343	Contig116648197	5783.0	5.4	41
bin.343	Contig119132862	5390.0	5.4	40
bin.343	Contig119132863	6514.0	5.4	40
bin.343	Contig122227126	10192.0	5.8	40
bin.343	Contig122245171	6499.0	5.7	40
bin.343	Contig122682010	5304.0	6.1	40
bin.343	Contig123898858	7962.0	5.4	43
bin.343	Contig123898859	5367.0	5.8	40
bin.343	Contig124000532	8262.0	6.1	40
bin.343	Contig128391824	9074.0	6.0	39
bin.343	Contig131304400	5159.0	5.4	41
bin.343	Contig131583658	7592.0	6.2	40
bin.343	Contig132608783	7613.0	5.8	41
bin.343	Contig137569153	5228.0	6.1	41
bin.343	Contig141152445	10180.0	5.4	41
bin.343	Contig141152446	6262.0	6.0	40
bin.343	Contig144830746	7037.0	5.5	42
bin.343	Contig149454246	5923.0	5.3	40
bin.343	Contig149658715	5005.0	5.1	41
bin.343	Contig149979137	6445.0	6.1	42
bin.343	Contig151698010	9211.0	6.2	40
bin.343	Contig153697751	6176.0	5.2	41
bin.343	Contig154214113	6113.0	6.1	41
bin.343	Contig155085677	5346.0	5.8	41
bin.471	Contig4008760	21085.0	15.4	42
bin.471	Contig8726980	5453.0	21.9	45
bin.471	Contig14975452	47476.0	16.1	41
bin.471	Contig16439279	10859.0	16.9	44
bin.471	Contig16677356	26608.0	14.9	46
bin.471	Contig16953337	68899.0	15.5	45
bin.471	Contig18106240	8674.0	16.8	44
bin.471	Contig23493988	6620.0	8.6	47
bin.471	Contig24710089	14986.0	18.8	43
bin.471	Contig33183354	12821.0	17.0	46
bin.471	Contig35754199	25210.0	14.8	45
bin.471	Contig36203420	50683.0	16.0	43
bin.471	Contig39009017	34920.0	15.2	43
bin.471	Contig41884170	5849.0	14.8	43
bin.471	Contig42508406	82498.0	15.5	45
bin.471	Contig43095333	11880.0	15.2	45
bin.471	Contig43632046	21679.0	16.5	45
bin.471	Contig44218641	7836.0	16.7	39
bin.471	Contig44268545	14704.0	15.2	45
bin.471	Contig44855979	5841.0	15.4	44
bin.471	Contig46445255	14249.0	16.5	40
bin.471	Contig50240800	23267.0	16.3	44
bin.471	Contig50316555	32123.0	15.1	44
bin.471	Contig59877198	25226.0	16.9	42
bin.471	Contig63426958	15388.0	16.1	44
bin.471	Contig64103030	13789.0	14.9	46
bin.471	Contig66145856	9077.0	13.6	46
bin.471	Contig73889785	6608.0	15.9	43
bin.471	Contig77612264	13706.0	17.6	43
bin.471	Contig77612265	8136.0	14.1	45
bin.471	Contig77612266	16675.0	16.4	44
bin.471	Contig82134602	14776.0	14.0	46
bin.471	Contig83156756	32040.0	15.7	44
bin.471	Contig83277551	12226.0	15.7	44
bin.471	Contig85946112	100809.0	17.0	40
bin.471	Contig86355524	25646.0	19.1	42
bin.471	Contig86390040	78406.0	16.6	42
bin.471	Contig92645028	6926.0	14.6	41
bin.471	Contig93817075	10294.0	17.4	39
bin.471	Contig94111782	6889.0	14.1	43
bin.471	Contig94925045	6969.0	15.9	45
bin.471	Contig95169078	46064.0	16.2	41
bin.471	Contig96052349	28328.0	15.7	44
bin.471	Contig99149754	42927.0	15.2	43
bin.471	Contig99792566	6459.0	15.2	44
bin.471	Contig100225389	11230.0	14.6	46
bin.471	Contig105329430	25689.0	15.5	42
bin.471	Contig111100429	30795.0	15.5	44
bin.471	Contig111846273	23186.0	15.5	46
bin.471	Contig116552978	20535.0	13.6	47
bin.471	Contig118524557	8985.0	13.2	45
bin.471	Contig119037244	9367.0	14.5	44
bin.471	Contig121169555	7477.0	15.7	45
bin.471	Contig121300945	16318.0	16.6	48
bin.471	Contig125074006	34095.0	16.2	42
bin.471	Contig125410415	12382.0	16.1	43
bin.471	Contig125626563	64866.0	16.5	41
bin.471	Contig128168887	21515.0	16.3	42
bin.471	Contig129019961	32797.0	14.8	46
bin.471	Contig131092595	17020.0	15.4	46
bin.471	Contig134139795	9746.0	15.6	44
bin.471	Contig140334811	7713.0	14.4	46
bin.471	Contig145236648	43606.0	15.5	44
bin.471	Contig150139830	10192.0	15.5	42
bin.129	Contig81974069	256399.0	1157.2	50
bin.039	Contig15298390	47732.0	19.6	33
bin.039	Contig17781959	15086.0	18.8	34
bin.039	Contig20520020	6215.0	15.2	35
bin.039	Contig24043819	13966.0	17.5	35
bin.039	Contig24213174	38791.0	20.4	35
bin.039	Contig29498717	7297.0	18.4	34
bin.039	Contig32180238	6151.0	15.3	35
bin.039	Contig32388557	8024.0	17.5	37
bin.039	Contig32985967	21878.0	19.4	38
bin.039	Contig32985968	8973.0	19.2	37
bin.039	Contig35812793	6048.0	14.0	35
bin.039	Contig37827923	9959.0	19.3	39
bin.039	Contig37827925	37128.0	20.4	36
bin.039	Contig37827927	9054.0	18.2	37
bin.039	Contig37827928	12787.0	19.6	37
bin.039	Contig37827933	5869.0	19.4	36
bin.039	Contig40856263	20836.0	18.6	35
bin.039	Contig42940291	8938.0	20.1	35
bin.039	Contig42940295	20056.0	19.2	36
bin.039	Contig57632884	13402.0	20.1	36
bin.039	Contig60782480	10590.0	19.1	38
bin.039	Contig60782481	21209.0	20.8	38
bin.039	Contig61963315	5650.0	15.1	39
bin.039	Contig63517062	100965.0	20.0	35
bin.039	Contig65722406	8094.0	18.3	35
bin.039	Contig65722409	9673.0	20.2	34
bin.039	Contig67202891	22697.0	17.3	36
bin.039	Contig70461999	7723.0	19.8	36
bin.039	Contig71258145	5530.0	20.7	34
bin.039	Contig72721376	8003.0	21.5	38
bin.039	Contig72839850	10335.0	20.6	37
bin.039	Contig72839851	9043.0	19.5	36
bin.039	Contig83518354	7156.0	18.3	35
bin.039	Contig85053444	151911.0	20.0	34
bin.039	Contig87394825	5246.0	17.4	35
bin.039	Contig92911345	9611.0	19.4	35
bin.039	Contig105847494	7953.0	19.2	35
bin.039	Contig115602735	14588.0	19.6	32
bin.039	Contig115602737	5408.0	18.0	33
bin.039	Contig115673518	13478.0	19.0	33
bin.039	Contig115673519	16999.0	20.2	34
bin.039	Contig115685414	5659.0	21.5	35
bin.039	Contig116945846	7401.0	19.2	38
bin.039	Contig123299449	11018.0	20.2	34
bin.039	Contig126190852	109483.0	19.9	34
bin.039	Contig126475840	6458.0	15.6	35
bin.039	Contig126515806	9139.0	20.0	36
bin.039	Contig127532768	16930.0	16.4	33
bin.039	Contig127532769	9694.0	19.2	34
bin.039	Contig129575432	18181.0	17.9	32
bin.039	Contig136822401	9991.0	19.3	33
bin.039	Contig145519322	15908.0	18.8	32
bin.039	Contig145519323	9336.0	20.5	32
bin.039	Contig151339207	8609.0	18.8	37
bin.039	Contig151339208	19438.0	20.9	36
bin.462	Contig2347563	6002.0	8.8	61
bin.462	Contig6233874	20315.0	8.6	57
bin.462	Contig6233875	10891.0	8.6	60
bin.462	Contig6233876	5449.0	9.4	59
bin.462	Contig10145687	6727.0	9.4	59
bin.462	Contig10145688	10608.0	10.4	61
bin.462	Contig10145689	8133.0	9.4	61
bin.462	Contig10978833	9262.0	9.4	57
bin.462	Contig11162588	17315.0	9.1	60
bin.462	Contig11162589	27719.0	9.1	61
bin.462	Contig11162590	15594.0	10.0	59
bin.462	Contig11162593	9069.0	10.0	60
bin.462	Contig11527956	8826.0	8.7	60
bin.462	Contig11527957	15978.0	7.7	60
bin.462	Contig12777994	7364.0	9.5	57
bin.462	Contig12777997	17960.0	9.5	59
bin.462	Contig12777998	5889.0	9.1	58
bin.462	Contig14125707	18888.0	8.1	62
bin.462	Contig16563484	5820.0	5.5	58
bin.462	Contig20747960	10613.0	8.1	60
bin.462	Contig21818415	7660.0	9.4	59
bin.462	Contig21965276	8005.0	9.6	61
bin.462	Contig21965278	10298.0	9.6	60
bin.462	Contig21965280	5785.0	9.0	62
bin.462	Contig21965281	27846.0	9.1	61
bin.462	Contig25074979	6058.0	9.7	62
bin.462	Contig26052601	17152.0	10.0	57
bin.462	Contig28050154	15384.0	8.2	59
bin.462	Contig31896764	13189.0	9.3	57
bin.462	Contig31896765	11869.0	9.0	60
bin.462	Contig35852430	8604.0	9.8	61
